ndc,wac,pkg_size,pkg_size_mult,generic_indicator
72162176302,66.81,28.4,1.0,Y
65862021901,25.0,100.0,1.0,Y
67684423102,828.0,7.5,10.0,N
00832601700,59.76,100.0,1.0,Y
00378054101,115.39,100.0,1.0,Y
00591564201,21.13,100.0,1.0,Y
72603021425,333.54,10.0,25.0,Y
31722061290,8.4,90.0,1.0,Y
59651039501,6.75,100.0,1.0,Y
72789040395,28.88,1000.0,1.0,Y
00904679761,6.46,100.0,1.0,Y
59651039505,27.0,500.0,1.0,Y
66992012814,285.02,14.0,1.0,N
75834032701,30.0,100.0,1.0,Y
23155051905,99.63,500.0,1.0,Y
00093031401,107.84,100.0,1.0,Y
00527179101,395.8,100.0,1.0,Y
55150022099,500.0,100.0,1.0,Y
72205014290,4.5,90.0,1.0,Y
59651027530,9.0,30.0,1.0,Y
00904692761,15.6,100.0,1.0,Y
08290305615,122.64,1.0,8.0,N
59762100501,46.79,8.0,1.0,Y
08290305618,84.96,120.0,1.0,N
00641617801,240.0,5.0,1.0,Y
08290305617,73.44,120.0,1.0,N
60687052394,943.34,20.0,1.0,Y
70954097730,1343.34,180.0,1.0,Y
00006032530,465.6,30.0,1.0,N
63323088510,88.69,5.0,1.0,Y
62135052809,500.0,210.0,1.0,Y
70069051601,122.49,2.5,1.0,Y
00395004912,15.03,340.0,1.0,Y
31722085290,10.17,90.0,1.0,Y
55150036610,5253.5,6.0,10.0,Y
68180079701,375.0,460.0,1.0,Y
64980017303,13.95,30.0,1.0,Y
72205016860,100.0,60.0,1.0,Y
00597000302,2095.71,120.0,1.0,N
13668066110,700.78,5.0,1.0,Y
71335135707,5.5,30.0,1.0,Y
00536136813,17.05,42.0,1.0,Y
63629920001,16.79,100.0,1.0,Y
72205002205,31.69,500.0,1.0,Y
08290305620,151.0,100.0,1.0,N
59651040590,119.85,90.0,1.0,Y
59746076101,22.0,100.0,1.0,Y
00536124810,16.87,1000.0,1.0,Y
58151015877,1713.26,90.0,1.0,N
08290305609,168.4,0.0,1.0,N
13668054130,67.35,30.0,1.0,Y
70954097720,454.89,60.0,1.0,Y
63629209001,260.95,1000.0,1.0,Y
70377006212,37.95,100.0,1.0,Y
69230030405,30.0,500.0,1.0,Y
37000080301,138.24,15.0,1.0,N
70377006213,170.79,500.0,1.0,Y
55150024647,185.0,100.0,10.0,Y
62135052824,1938.1,5.0,20.0,Y
64980029301,60.83,100.0,1.0,Y
63629210001,43.93,30.0,1.0,Y
00071101568,910.78,90.0,1.0,N
06690200033,5.1,0.0,1.0,N
31722000230,6.8,30.0,1.0,Y
37811201104,54.12,0.0,1.0,N
50268040415,12.96,50.0,1.0,Y
25021068171,88.0,1.0,2.0,Y
64980030301,22.0,100.0,1.0,Y
00378007801,26.15,100.0,1.0,Y
42291082590,7.67,90.0,1.0,Y
24208067004,48.75,15.0,1.0,Y
31722002890,30.0,90.0,1.0,Y
00004025943,4497.95,500.0,1.0,N
67877046490,8.25,90.0,1.0,Y
63629236601,108.17,1000.0,1.0,Y
60258019201,43.78,100.0,1.0,Y
31722012201,2029.0,100.0,1.0,Y
54092017212,212.74,120.0,1.0,N
72162213801,4.73,100.0,1.0,Y
00121103555,725.5,10.0,10.0,Y
10882052930,37.5,0.0,1.0,N
42799081201,758.38,237.0,1.0,Y
00904690104,140.0,30.0,1.0,Y
72162213805,14.86,500.0,1.0,Y
68180067711,26.0,10.0,1.0,Y
00310622560,599.72,60.0,1.0,N
00555105456,532.3,100.0,1.0,Y
72789030960,11.4,60.0,1.0,Y
69097005597,2908.5,50.0,25.0,Y
71399865901,14.1,100.0,1.0,Y
00093342205,21.92,500.0,1.0,Y
00832121801,57.88,100.0,1.0,Y
27241010806,85.0,60.0,1.0,Y
00378826393,402.16,30.0,1.0,Y
63629212601,87.89,90.0,1.0,Y
27241009810,200.0,1000.0,1.0,Y
44087100502,718.53,1.0,1.0,N
64980020905,75.0,500.0,1.0,Y
72162178901,39.72,100.0,1.0,Y
72162178903,11.92,30.0,1.0,Y
72162178906,31.27,60.0,1.0,Y
75907005101,158.12,100.0,1.0,Y
00093342201,4.62,100.0,1.0,Y
65197027516,4.41,16.0,1.0,N
70860078120,335.0,20.0,10.0,Y
00378501105,515.38,500.0,1.0,Y
00074518290,149.06,90.0,1.0,N
16714092201,319.77,30.0,1.0,Y
62037072501,778.45,100.0,1.0,Y
51672411806,102.96,40.0,1.0,Y
72162178909,75.41,90.0,1.0,Y
59762026003,187.2,500.0,1.0,Y
00143938610,120.0,100.0,10.0,Y
63629863701,19.38,15.0,1.0,Y
59651027590,26.5,90.0,1.0,Y
65197027508,2.58,8.0,1.0,N
08021000572,494.0,1.0,1.0,N
50268064415,15.77,50.0,1.0,Y
66993083202,954.08,100.0,1.0,Y
08021000570,494.0,1.0,1.0,N
70710127306,609.3,60.0,1.0,Y
00832121800,57.88,100.0,1.0,Y
76385010710,185.0,1000.0,1.0,Y
24979000406,68.0,30.0,1.0,Y
47335098583,99.18,30.0,1.0,N
71399865905,68.3,500.0,1.0,Y
08021000578,494.0,1.0,1.0,N
08021000576,494.0,1.0,1.0,N
24979000407,163.35,90.0,1.0,Y
35573046330,20.0,30.0,1.0,Y
00409427501,118.43,50.0,25.0,Y
57664080888,24.75,100.0,1.0,Y
59651039599,45.0,1000.0,1.0,Y
00485024001,41.98,100.0,1.0,Y
00536124801,2.33,100.0,1.0,Y
64980044903,250.0,30.0,1.0,Y
00023378210,13.59,10.0,1.0,N
24357070215,20.0,15.0,1.0,Y
08021000568,494.0,1.0,1.0,N
08021000566,494.0,1.0,1.0,N
64980032920,28.0,20.0,1.0,Y
23155087901,7.4,100.0,1.0,Y
59088010859,16.0,100.0,1.0,Y
72789030993,28.85,180.0,1.0,Y
68094000462,86.52,5.0,30.0,Y
50268052415,5.59,50.0,1.0,Y
00409330024,167.04,200.0,24.0,Y
24357070230,37.0,30.0,1.0,Y
27241009803,9.0,30.0,1.0,Y
65862080244,52.8,2.5,1.0,Y
00536100836,1.42,36.0,1.0,Y
27241009809,27.0,90.0,1.0,Y
14539067405,37.2,500.0,1.0,Y
63629875701,109.2,1000.0,1.0,Y
68180028101,127.1,100.0,1.0,Y
23155087910,74.0,1000.0,1.0,Y
00143924001,57.2,1.0,1.0,Y
13517069105,59.9,500.0,1.0,Y
58602077321,2.12,100.0,1.0,Y
63323001002,116.0,2.0,25.0,Y
69238269201,500.0,90.0,1.0,Y
00378032701,81.9,100.0,1.0,Y
62332010890,193.76,90.0,1.0,Y
50111039701,36.58,100.0,1.0,Y
00603243532,194.04,1000.0,1.0,Y
55111014512,33.61,1.0,12.0,Y
63323040603,220.9,3.0,5.0,Y
68084060201,175.29,100.0,1.0,Y
71288020830,178.75,30.0,1.0,Y
00832167211,60.0,100.0,1.0,Y
38290515079,757.5,0.0,1.0,N
00573016920,45.96,20.0,1.0,N
70860030125,91.0,25.0,10.0,Y
86876015424,5.44,0.0,1.0,N
13668056830,10.0,30.0,1.0,Y
24979024407,1202.04,90.0,1.0,N
55513049760,5323.7,60.0,1.0,N
58602080961,15.42,28.0,1.0,Y
65649065103,813.29,33.4,2.0,N
62135076724,1905.71,5.0,20.0,Y
65145010810,63.2,20.0,10.0,Y
71656003060,38.0,60.0,1.0,Y
45802008801,25.98,8.5,1.0,Y
00904700061,76.8,100.0,1.0,Y
52817025010,2.2,100.0,1.0,Y
00904748004,39.8,30.0,1.0,Y
70069002705,75.81,1.0,5.0,Y
63739043202,16.25,300.0,1.0,Y
63739069810,68.75,100.0,1.0,Y
65162080414,506.8,14.0,1.0,Y
68462071308,150.0,120.0,1.0,Y
00378032710,819.0,1000.0,1.0,Y
68682004525,146.23,2.5,1.0,Y
00603243521,20.43,100.0,1.0,Y
38290515085,250.0,0.0,1.0,N
75826012010,564.97,100.0,1.0,Y
42858040745,750.32,90.0,1.0,N
60793085101,85.11,100.0,1.0,N
11523722801,7.0,0.0,1.0,N
68462058340,87.95,1.0,1.0,Y
00067680002,6.42,6.0,1.0,N
00573016930,7.49,40.0,1.0,N
39328006412,13.25,473.0,1.0,Y
65649041124,1582.29,24.0,1.0,N
60505392701,41.96,100.0,1.0,Y
43547036510,60.0,100.0,1.0,Y
62135013277,7.0,1.0,1.0,Y
53731000303,46.99,30.0,1.0,N
70677010501,0.0,1.0,1.0,N
70860030110,29.15,10.0,10.0,Y
52817025000,18.5,1000.0,1.0,Y
62135049130,75.0,30.0,1.0,Y
68180065001,52.0,100.0,1.0,Y
67877083367,504.35,240.0,1.0,Y
52187053606,58.2,170.3,1.0,Y
52187053612,117.6,340.2,1.0,Y
67457053316,320.0,16.0,1.0,Y
31722002932,180.0,30.0,1.0,Y
31722014901,8.0,100.0,1.0,Y
63323013011,263.3,1.0,10.0,Y
16714094801,66.25,100.0,1.0,Y
70860030105,28.08,5.0,10.0,Y
00093342101,384.58,100.0,1.0,Y
31722014905,40.0,500.0,1.0,Y
62135076747,500.0,473.0,1.0,Y
70121164707,825.0,1.0,10.0,Y
16958096774,2.03,0.0,1.0,N
61314014315,15.0,15.0,1.0,Y
42291008630,156.74,30.0,1.0,Y
61314014310,12.0,10.0,1.0,Y
51862085505,128.14,500.0,1.0,Y
70860078105,199.0,5.0,25.0,Y
64980020901,15.0,100.0,1.0,Y
00093354143,108.82,42.5,1.0,Y
51672132304,67.69,60.0,1.0,Y
70860078101,17.5,1.0,25.0,Y
23601001809,8.34,0.0,1.0,N
70860078102,130.0,2.0,25.0,Y
67877083361,270.15,120.0,1.0,Y
25021019110,187.0,1.0,1.0,Y
25021019111,1870.0,1.0,10.0,Y
72319000602,88.27,60.0,1.0,Y
75826012030,178.42,30.0,1.0,Y
11980077905,124.06,5.0,1.0,N
65162092406,35.54,60.0,1.0,Y
71930000812,174.0,100.0,1.0,Y
61314014305,10.0,5.0,1.0,Y
89122087901,489.0,2.0,1.0,N
71699020328,1215.41,28.0,1.0,N
00378912798,419.95,5.0,1.0,Y
50419052435,9947.84,14.0,1.0,N
00904726661,104.39,100.0,1.0,Y
49884094499,55.0,53.0,1.0,Y
67877083347,624.45,473.0,1.0,Y
16714082801,33.82,15.0,1.0,Y
00574061105,86.52,3.5,1.0,Y
00069582060,671.52,60.0,1.0,N
00071101668,910.78,90.0,1.0,N
62135086101,400.0,100.0,1.0,Y
71205093560,240.0,60.0,1.0,Y
62135064790,247.5,90.0,1.0,Y
68462085927,130.0,50.0,1.0,Y
68462085924,90.0,35.0,1.0,Y
52817062008,661.5,237.0,1.0,Y
65162080451,181.0,5.0,1.0,Y
16110083310,1678.43,100.0,1.0,N
00480095258,850.0,75.0,1.0,Y
70121139707,1239.7,20.0,10.0,Y
25021020110,20.0,10.0,1.0,Y
25021020111,200.0,10.0,10.0,Y
67457079899,366.99,100.0,10.0,Y
70010004301,62.25,100.0,1.0,Y
55150012715,113.0,1.0,10.0,Y
72485020101,45.0,1.0,1.0,Y
16714055201,55.63,60.0,1.0,Y
64380088504,39.0,30.0,1.0,Y
11845183613,6.5,0.0,1.0,N
50111064701,5.48,100.0,1.0,Y
67877046390,6.75,90.0,1.0,Y
42192032830,42.02,30.0,1.0,Y
50111064702,26.72,500.0,1.0,Y
00338170840,503.6,50.0,40.0,Y
50111064703,52.06,1000.0,1.0,Y
58790000115,7.98,15.0,1.0,N
00406152055,1114.33,25.0,1.0,Y
70069012101,8.5,15.0,1.0,Y
71205093590,360.0,90.0,1.0,Y
72789030901,16.95,100.0,1.0,Y
70748013006,15.0,30.0,1.0,Y
00406152053,382.0,5.0,1.0,Y
00074714919,1655.24,1000.0,1.0,N
10702023701,79.0,100.0,1.0,Y
38290515053,1497.5,0.0,1.0,N
53885027025,21.51,25.0,1.0,N
42192032801,140.05,100.0,1.0,Y
25021032104,22.75,4.0,10.0,Y
68084098832,14.71,20.0,1.0,Y
10094021060,2017.73,60.0,1.0,N
00004025901,899.59,100.0,1.0,N
25021032110,27.4,10.0,10.0,Y
33342012507,9.0,30.0,1.0,Y
58790000130,10.65,30.0,1.0,N
60687039065,31.93,50.0,1.0,Y
70010016309,2.09,90.0,1.0,Y
50742033530,75.0,30.0,1.0,Y
58151015777,1713.26,90.0,1.0,N
70010016305,14.44,500.0,1.0,Y
00143926701,6.45,50.0,1.0,Y
38290515065,952.5,0.0,1.0,N
11523009602,4.23,113.0,1.0,N
63629248501,277.2,5.0,96.0,Y
65862082930,24.75,30.0,1.0,Y
51079058020,75.57,100.0,1.0,Y
62332009871,115.98,500.0,1.0,Y
60505314008,1125.0,1000.0,1.0,Y
67457016302,390.63,2.0,5.0,Y
68084072265,575.0,50.0,1.0,Y
71288030230,107.0,30.0,1.0,Y
23155002910,49.9,1000.0,1.0,Y
60505257809,15.25,90.0,1.0,Y
60505257808,169.42,1000.0,1.0,Y
00904641292,2.2,150.0,1.0,Y
10135058501,32.0,100.0,1.0,Y
43598083936,100.0,10.0,10.0,Y
59762004701,75.86,30.0,1.0,Y
51801001330,14.3,30.0,1.0,Y
62756018513,370.0,500.0,1.0,Y
00074726950,415.09,50.0,1.0,N
17191000724,906.12,10.0,1.0,N
23155014901,39.0,100.0,1.0,Y
59762004702,227.56,90.0,1.0,Y
16714018202,12.41,90.0,1.0,Y
16714018203,13.79,100.0,1.0,Y
16714018201,4.14,30.0,1.0,Y
16729038910,395.0,30.0,1.0,Y
16714018204,138.11,1000.0,1.0,Y
68462022301,22.41,100.0,1.0,Y
62135049190,225.0,90.0,1.0,Y
25021010720,110.0,1.0,25.0,Y
57237005820,19.0,20.0,1.0,Y
68968341008,163.07,8.0,1.0,Y
00574024101,20.0,100.0,1.0,Y
65862070930,34.65,30.0,1.0,Y
66993095188,50.0,75.0,1.0,Y
65862069960,31.5,60.0,1.0,Y
59011075004,204.55,4.0,1.0,N
16714069803,66.79,90.0,1.0,Y
49884033501,114.7,100.0,1.0,Y
66869020490,959.19,90.0,1.0,N
00338519741,268.63,50.0,48.0,Y
31722024230,45.11,30.0,1.0,Y
71205093530,120.0,30.0,1.0,Y
00527194748,386.83,160.0,1.0,Y
65862006399,20.75,1000.0,1.0,Y
69339015019,230.54,10.0,100.0,Y
60505314000,69.7,100.0,1.0,Y
10122061010,881.32,50.0,10.0,N
51079073620,91.0,100.0,1.0,Y
08470384001,17.68,100.0,1.0,N
23601001871,35.16,0.0,1.0,N
55111026581,148.6,30.0,1.0,Y
60505314003,33.75,30.0,1.0,Y
00093415573,3.72,100.0,1.0,Y
00713031853,236.25,60.0,1.0,Y
62332010830,64.58,30.0,1.0,Y
42291031001,40.05,100.0,1.0,Y
66869056435,158.41,35.0,1.0,N
70436002382,60.0,1.0,1.0,Y
00555902658,128.95,28.0,6.0,Y
25021046705,240.0,5.0,1.0,Y
00093415579,3.24,80.0,1.0,Y
08290366593,64.3,200.0,1.0,N
08290366592,47.76,200.0,1.0,N
49884033511,34.41,30.0,1.0,Y
60219203701,627.95,100.0,1.0,Y
00573016989,18.65,160.0,1.0,N
27241019230,30.0,30.0,1.0,Y
16571082230,15.0,300.0,1.0,Y
52427043990,1196.32,90.0,1.0,N
68968052508,260.35,8.0,1.0,N
00093415580,5.23,150.0,1.0,Y
00904712004,143.93,30.0,1.0,Y
60505015701,71.34,100.0,1.0,Y
62332009831,23.67,100.0,1.0,Y
62332009830,7.1,30.0,1.0,Y
00517044001,230.72,5.0,1.0,Y
08065183710,330.4,1.0,1.0,N
23155002901,5.25,100.0,1.0,Y
57844011001,1173.1,100.0,1.0,N
44567024525,248.75,1.0,25.0,Y
65862070901,115.5,100.0,1.0,Y
60687040401,65.5,100.0,1.0,Y
64679075902,72.5,4.0,25.0,Y
43598071910,386.2,1000.0,1.0,Y
00781238301,821.76,100.0,1.0,Y
72888006700,52.0,1000.0,1.0,Y
31722099810,60.0,1000.0,1.0,Y
52536017001,76.04,100.0,1.0,Y
65162028303,95.0,30.0,1.0,Y
42858050103,16.0,30.0,1.0,Y
62135074190,405.0,90.0,1.0,Y
71288017221,20.0,20.0,1.0,Y
00713067831,19.99,30.0,1.0,Y
70710176306,335.4,1.0,10.0,Y
00480347224,47.52,28.0,1.0,Y
63629104801,90.94,100.0,1.0,Y
16571082203,3.0,30.0,1.0,Y
65862069920,8.5,20.0,1.0,Y
16571082201,10.0,100.0,1.0,Y
24510011010,662.82,100.0,1.0,N
63323027602,329.75,2.0,25.0,Y
57237005860,54.0,60.0,1.0,Y
31722099801,6.0,100.0,1.0,Y
00527410737,77.6,100.0,1.0,Y
60687039001,97.21,100.0,1.0,Y
55513013760,5323.7,60.0,1.0,N
66869056490,407.35,90.0,1.0,N
17191000751,189.67,25.0,1.0,N
55513011101,2322.0,0.6,1.0,N
43547000503,41.83,30.0,1.0,Y
43547000509,125.5,90.0,1.0,Y
73070010215,134.37,3.0,5.0,N
00135017803,5.49,96.0,1.0,N
51672531609,377.6,473.0,1.0,Y
00074714990,148.97,90.0,1.0,N
65862045960,69.5,60.0,1.0,Y
63323001020,832.75,20.0,25.0,Y
80070010024,12.46,0.0,1.0,N
69367038601,20.98,100.0,1.0,Y
42291069610,155.2,1000.0,1.0,Y
00573016940,11.48,80.0,1.0,N
70677107901,3.19,80.0,1.0,N
17191000742,713.09,0.0,1.0,N
27241020260,500.0,60.0,1.0,Y
69367038605,104.98,500.0,1.0,Y
17191000740,547.75,50.0,1.0,N
25021022706,4780.0,6.0,10.0,Y
60505619702,1052.62,60.0,1.0,Y
17191000741,591.17,50.0,1.0,Y
00456140230,191.96,30.0,1.0,N
31722087805,90.0,500.0,1.0,Y
69315091010,421.75,1000.0,1.0,Y
71205093500,295.0,100.0,1.0,Y
31722087801,18.0,100.0,1.0,Y
49348004210,0.0,100.0,1.0,N
43598071901,38.62,100.0,1.0,Y
00904702661,202.39,100.0,1.0,Y
00143985020,862.5,0.0,1.0,Y
00713067815,12.99,15.0,1.0,Y
66794021943,190.0,300.0,10.0,Y
16729048303,139.16,5.0,10.0,Y
17191000739,508.55,50.0,1.0,N
27241019290,90.0,90.0,1.0,Y
17191000737,445.05,50.0,1.0,Y
17191000738,476.47,50.0,1.0,N
59762242007,42.53,100.0,1.0,Y
00121188450,219.81,7.5,50.0,Y
31722061205,46.67,500.0,1.0,Y
11523720203,7.69,10.0,1.0,N
69315091001,46.5,100.0,1.0,Y
77333098310,19.78,100.0,1.0,Y
35573046230,20.0,30.0,1.0,Y
00113810101,15.59,28.0,1.0,N
62011003001,3.9,120.0,1.0,N
00187204630,120.57,30.0,1.0,N
65219047910,52.5,1000.0,10.0,Y
72205028560,400.0,60.0,1.0,Y
00591322001,108.75,100.0,1.0,Y
16714006610,293.0,1.0,10.0,Y
70700016201,40.0,100.0,1.0,Y
70436012131,74.12,5.0,5.0,Y
70710115001,83.43,100.0,1.0,Y
21922006305,4.4,30.0,1.0,Y
23635050860,404.5,60.0,1.0,N
65197040010,2.66,42.5,1.0,N
70436012134,212.79,15.0,5.0,Y
70436012133,145.41,10.0,5.0,Y
00088250205,164.56,3.0,5.0,N
50228043501,7.65,100.0,1.0,Y
21922006304,2.2,15.0,1.0,Y
00000003269,100.0,0.0,1.0,Y
50228043505,34.45,500.0,1.0,Y
51079024620,41.4,100.0,1.0,Y
16714018602,891.37,100.0,1.0,Y
49884021474,304.98,100.0,1.0,Y
67877071712,98.0,120.0,1.0,Y
68025009710,1252.05,100.0,1.0,N
00113810103,38.99,28.0,1.0,N
31722063530,30.0,30.0,1.0,Y
49348053077,0.0,45.0,1.0,N
88540324095,278.0,0.0,1.0,N
68968343708,163.07,8.0,1.0,Y
66993095344,300.0,75.0,2.0,Y
47335062460,303.33,60.0,1.0,N
24338001009,412.21,90.0,1.0,N
88540324094,223.4,0.0,1.0,N
16729024331,140.0,4.0,1.0,Y
69367038750,24.98,50.0,1.0,Y
21922006315,9.04,80.0,1.0,Y
70436014781,195.0,2.0,5.0,Y
16571069201,100.25,100.0,1.0,Y
59651062208,44.0,120.0,1.0,Y
67877058760,382.0,60.0,1.0,Y
67877056101,3.06,100.0,1.0,Y
70756031430,9.5,30.0,1.0,Y
67877056105,12.4,500.0,1.0,Y
72603082510,39.07,50.0,10.0,Y
70677127001,2.79,12.0,1.0,N
00173052600,951.85,100.0,1.0,N
63629200701,440.66,1.0,3.0,Y
50268074115,21.63,50.0,1.0,Y
57237030412,5.0,118.0,1.0,Y
70436002780,281.98,100.0,1.0,Y
42292005403,278.75,30.0,1.0,Y
00338011220,452.44,250.0,20.0,Y
70710166601,195.0,100.0,1.0,Y
63629212701,87.89,90.0,1.0,Y
69315032705,15.0,5.0,1.0,Y
62559074301,108.27,100.0,1.0,Y
66553000101,46.68,500.0,1.0,Y
69367036105,55.55,500.0,1.0,Y
65862006201,2.2,100.0,1.0,Y
69315032710,30.0,10.0,1.0,Y
59212077510,226.0,100.0,1.0,N
69367036109,10.0,90.0,1.0,Y
80681015700,4.31,100.0,1.0,Y
72603082525,118.08,50.0,25.0,Y
70752014710,825.0,100.0,1.0,Y
25021022905,31.0,5.0,5.0,Y
65162018950,57.19,500.0,1.0,Y
71921017061,214.0,6.0,1.0,Y
13107028201,99.5,100.0,1.0,Y
43538092160,596.62,1.0,1.0,N
00143985101,41.89,1.0,1.0,Y
68180016206,138.16,30.0,1.0,Y
13107028205,497.5,500.0,1.0,Y
69367036110,149.22,1000.0,1.0,Y
63736012301,122.04,60.0,1.0,N
42571039212,180.0,120.0,1.0,Y
70095002403,125.0,1.0,25.0,Y
70095002402,50.0,1.0,10.0,Y
21922006330,25.0,454.0,1.0,Y
43749044000,4.7,0.0,1.0,N
57237030416,9.5,473.0,1.0,Y
08290305934,166.88,100.0,1.0,N
08290305932,166.88,100.0,1.0,N
42291080030,27.15,30.0,1.0,Y
00517912025,256.75,20.0,25.0,Y
08290305935,166.88,100.0,1.0,N
60505475601,354.02,100.0,1.0,Y
60687078621,93.38,30.0,1.0,Y
70700018822,29.7,50.0,1.0,Y
08470359001,16.4,100.0,1.0,N
23155012001,125.0,100.0,1.0,Y
70677103001,4.16,355.0,1.0,N
72888016230,110.0,30.0,1.0,Y
00480974401,1107.95,100.0,1.0,Y
80681013100,2.57,100.0,1.0,Y
47335074483,100.0,30.0,1.0,Y
59651025201,46.0,100.0,1.0,Y
24689085510,180.0,1000.0,1.0,Y
51224000750,8.65,100.0,1.0,Y
59651027860,60.0,60.0,1.0,Y
68180018806,745.25,30.0,1.0,Y
08290305927,222.8,50.0,1.0,N
69452017213,38.22,30.0,1.0,Y
80681001100,13.04,300.0,1.0,Y
08290305924,188.8,50.0,1.0,N
69367026701,7.5,100.0,1.0,Y
00904700304,49.88,30.0,1.0,Y
00172392760,9.25,100.0,1.0,Y
68094000162,40.75,5.0,30.0,Y
75834029401,292.92,100.0,1.0,Y
73308035812,1714.83,120.0,1.0,Y
82238324000,3.24,0.0,1.0,N
52427028501,594.83,100.0,1.0,N
67877046705,60.27,500.0,1.0,Y
63629885001,9.15,15.0,1.0,Y
31722099531,85.0,10.0,10.0,Y
70710139009,257.47,90.0,1.0,Y
42023015701,3800.0,1.0,1.0,Y
08290305930,166.88,100.0,1.0,N
24689085501,18.0,100.0,1.0,Y
70436000101,42.12,100.0,1.0,Y
08290305915,155.0,50.0,1.0,N
08290305916,15.5,50.0,1.0,N
08317760050,6.5,50.0,1.0,N
50474071081,17998.3,3.0,1.0,N
25021010910,60.0,1.0,10.0,Y
84612087601,13782.22,0.5,1.0,N
08290305917,155.0,50.0,1.0,N
08290305918,155.0,50.0,1.0,N
70677115003,3.53,300.0,1.0,N
70677115002,3.19,180.0,1.0,N
72603033510,52.67,1.0,10.0,Y
16110024730,1085.69,30.0,1.0,N
70677115001,2.38,120.0,1.0,N
08496032901,4.99,100.0,1.0,N
50580033861,11.92,1.0,1.0,N
69367061101,85.0,100.0,1.0,Y
72162178602,22.66,180.0,1.0,Y
60505267109,21.7,90.0,1.0,Y
72162178605,64.9,500.0,1.0,Y
60505267108,241.15,1000.0,1.0,Y
72162178604,45.1,360.0,1.0,Y
57237017401,13.82,100.0,1.0,Y
69452032820,12.75,100.0,1.0,Y
72162178609,11.77,90.0,1.0,Y
65162018910,9.22,100.0,1.0,Y
67877032101,16.29,100.0,1.0,Y
00054033425,258.4,100.0,1.0,Y
42291069690,13.63,90.0,1.0,Y
68025009730,375.62,30.0,1.0,N
00169450514,1349.02,0.5,4.0,N
67877032105,81.45,500.0,1.0,Y
65862021801,25.0,100.0,1.0,Y
72162178601,12.57,100.0,1.0,Y
72162178600,123.2,1000.0,1.0,Y
00597014818,1575.24,180.0,1.0,N
08290305901,15.5,50.0,1.0,N
68682065520,303.38,1.0,1.0,Y
08290305904,188.8,50.0,1.0,N
00904714904,1481.14,30.0,1.0,Y
08290305905,188.8,50.0,1.0,N
08290305903,222.8,50.0,1.0,N
08290305906,23.6,50.0,1.0,N
52427077530,250.0,30.0,1.0,N
50474071079,5999.43,1.0,1.0,N
59385002760,1113.08,60.0,1.0,N
78206012501,342.61,13.0,1.0,N
65702071910,20.0,50.0,1.0,N
16729000316,136.65,500.0,1.0,Y
00143987725,200.0,1.0,25.0,Y
72205016590,10.17,90.0,1.0,Y
00904714910,747.68,20.0,1.0,Y
00143936101,74.8,1.0,1.0,Y
72162115005,84.43,500.0,1.0,Y
50268076715,42.39,50.0,1.0,Y
60505343803,88.27,60.0,1.0,Y
00071101468,910.78,90.0,1.0,N
31722087590,250.0,90.0,1.0,Y
50111078910,138.16,30.0,1.0,Y
42192032901,68.76,100.0,1.0,Y
00832035611,42.53,100.0,1.0,Y
23155087605,16.0,500.0,1.0,Y
64980030401,30.0,100.0,1.0,Y
23155087601,3.2,100.0,1.0,Y
72162115000,168.85,1000.0,1.0,Y
67684423002,331.2,3.0,10.0,N
58657031216,62.3,473.0,1.0,Y
69452020820,42.44,100.0,1.0,Y
16729000301,27.33,100.0,1.0,Y
54436002504,794.02,0.4,4.0,N
58790000030,8.96,30.0,1.0,N
64950037896,379.0,960.0,1.0,Y
63323049257,98.25,5.0,25.0,Y
72266025301,40.0,100.0,1.0,Y
72578012008,296.0,45.0,1.0,Y
42192032910,687.6,1000.0,1.0,Y
46017032425,8.64,0.0,1.0,N
75289715072,83.94,0.0,1.0,N
16110036760,811.62,60.0,1.0,N
00143924101,106.1,1.0,1.0,Y
70377008511,3462.32,60.0,1.0,Y
00555105756,1548.17,100.0,1.0,Y
51672408103,24.0,30.0,1.0,Y
00121479950,286.25,5.0,50.0,Y
25021081230,200.0,30.0,4.0,Y
51672408104,48.0,60.0,1.0,Y
00781407515,406.5,28.0,3.0,Y
00172392770,45.09,500.0,1.0,Y
75826012410,564.97,100.0,1.0,Y
00071101441,1113.06,100.0,1.0,N
68180079802,70.0,500.0,1.0,Y
62756045788,69.95,100.0,1.0,Y
75907005001,154.6,100.0,1.0,Y
31722014505,33.25,500.0,1.0,Y
51672423704,6975.58,50.0,1.0,Y
24979024706,469.28,30.0,1.0,N
69315030130,13.95,30.0,1.0,Y
72205004501,700.0,1.0,1.0,Y
69584009406,14.0,60.0,1.0,Y
08290305945,152.0,100.0,1.0,N
66220082022,300.0,0.8,4.0,N
70074058050,13.64,237.0,6.0,N
00093102606,94.57,60.0,1.0,Y
00121479940,230.0,5.0,40.0,Y
73190001050,184.09,500.0,1.0,Y
42291092090,118.75,90.0,1.0,Y
11523178301,7.72,15.0,1.0,N
75826012430,178.42,30.0,1.0,Y
00338601137,684.44,200.0,10.0,Y
50228018501,6.0,100.0,1.0,Y
00172392780,36.32,1000.0,1.0,Y
24979012721,75.0,14.0,1.0,Y
50268064714,457.63,5.0,40.0,Y
70074058059,13.64,237.0,6.0,N
70074058056,54.56,237.0,6.0,N
72162139002,27.6,30.5,1.0,Y
00093405953,268.14,50.0,1.0,Y
76385010617,8.8,5.0,1.0,Y
08290305950,380.0,25.0,1.0,N
51224010150,13.0,100.0,1.0,Y
